							Conselho Nacional de Desenvolvimento Científico e Tecnológico; Orientador: Mariza Ferro; ";K4736292J3;1150255;Fabiana Esteves de Paiva;1150255;K4220800E3;INDEXED;INDEXED;2020-02-05 07:26:31;;;;0;https://api.escavador.com/api/v1/pessoas/1150255;Possui curso-tecnico-profissionalizante em Informática pelo Colégio Técnico da Unicamp(2002).<br />;K4220800E3;1150255;;Possui curso-tecnico-profissionalizante em Informática pelo Colégio Técnico da Unicamp(2002).;;2008-03-28;;PAIVA, F. E.;;106243221;"Emulação de Diferentes Sistemas de Programação Lógica Indutiva Utilizando o Sistema Aleph; 2006; 0 f; Iniciação Científica; (Graduando em Ciências da Computação e Matemática Computacional)  - Universidade de São Paulo,
							Conselho Nacional de Desenvolvimento Científico e Tecnológico; Orientador: Mariza Ferro; ";K4736292J3;1150255;Fabiana Esteves de Paiva;1150255;K4220800E3;INDEXED;INDEXED;2020-02-05 07:26:31;;;;0;https://api.escavador.com/api/v1/pessoas/1150255;Possui curso-tecnico-profissionalizante em Informática pelo Colégio Técnico da Unicamp(2002).<br />;K4220800E3;1150255;;Possui curso-tecnico-profissionalizante em Informática pelo Colégio Técnico da Unicamp(2002).;;2008-03-28;;PAIVA, F. E.;;106243222;"Avaliação de Desempenho e Consumo de Energia para Computação Científica de Alto Desempenho; 2018; Orientação de outra natureza - Laboratório Nacional de Computação Científica,
							Fundação Carlos Chagas Filho de Amparo à Pesquisa do Estado do RJ; Orientador: Mariza Ferro; ";K4736292J3;11080247;Gabrieli Dutra Silva;11080247;K8240400J9;NOT_INDEXED;INDEXED;2021-04-26 10:25:09;;;;0;https://api.escavador.com/api/v1/pessoas/11080247;Bacharel em Engenharia de Computação. Atualmente é aluna de Pós Graduação (Mestrado) em Modelagem Computacional no Laboratório Nacional de Computação Científica (LNCC).<br />;K8240400J9;11080247;;Bacharel em Engenharia de Computação. Atualmente é aluna de Pós Graduação (Mestrado) em Modelagem Computacional no Laboratório Nacional de Computação Científica (LNCC).;;2020-05-04;;"SILVA, G. D.;SILVA, Gabrieli Dutra;SILVA, GABRIELI";;106243223;"Avaliação de Desempenho de Aplicações Científicas em Arquiteturas Manycore GPU e ARM; 2018; Orientação de outra natureza - Laboratório Nacional de Computação Científica,
							Conselho Nacional de Desenvolvimento Científico e Tecnológico; Orientador: Mariza Ferro; ";K4736292J3;5149153;Andre Muniz Yokoyama;5149153;K4359504U3;NOT_INDEXED;INDEXED;2020-02-05 22:08:09;;;;0;https://api.escavador.com/api/v1/pessoas/5149153;Possui graduação  em Tecnólogo em Ciência da Computação pela Faculdade de Educação Tecnológica do Estado do Rio de Janeiro - Petrópolis(2013), mestrado em Modelagem Computacional pelo Laboratório Nacional de Computação Científica(2016) e curso-tecnico-profissionalizantepela LICEU MUNICIPAL PREFEITO CORDOLINO AMBRÓSIO(1999). Tem experiência na área de Ciência da Computação, com ênfase em Metodologia e Técnicas da Computação. Atuando principalmente nos seguintes temas:Otimização, Colônia de Formiga, Algoritmo Genético.<br />;K4359504U3;5149153;;Possui graduação  em Tecnólogo em Ciência da Computação pela Faculdade de Educação Tecnológica do Estado do Rio de Janeiro - Petrópolis(2013), mestrado em Modelagem Computacional pelo Laboratório Nacional de Computação Científica(2016) e curso-tecnico-profissionalizantepela LICEU MUNICIPAL PREFEITO CORDOLINO AMBRÓSIO(1999). Tem experiência na área de Ciência da Computação, com ênfase em Metodologia e Técnicas da Computação. Atuando principalmente nos seguintes temas:Otimização, Colônia de Formiga, Algoritmo Genético.;;2020-06-21;"Grande área: Ciências Exatas e da Terra / Área: Ciência da Computação / Subárea: Metodologia e Técnicas da Computação/Especialidade: Processamento Gráfico (Graphics). ";"YOKOYAMA, A. M.;YOKOYAMA, ANDRE M.;Yokoyama, André;YOKOYAMA, ANDRÉ M.";;106243224;"Avaliação de Desempenho de Aplicações Científicas em Arquiteturas Manycore GPU; 2017; Orientação de outra natureza - Laboratório Nacional de Computação Científica,
							Conselho Nacional de Desenvolvimento Científico e Tecnológico; Orientador: Mariza Ferro; ";K4736292J3;5149153;Andre Muniz Yokoyama;5149153;K4359504U3;NOT_INDEXED;INDEXED;2020-02-05 22:08:09;;;;0;https://api.escavador.com/api/v1/pessoas/5149153;Possui graduação  em Tecnólogo em Ciência da Computação pela Faculdade de Educação Tecnológica do Estado do Rio de Janeiro - Petrópolis(2013), mestrado em Modelagem Computacional pelo Laboratório Nacional de Computação Científica(2016) e curso-tecnico-profissionalizantepela LICEU MUNICIPAL PREFEITO CORDOLINO AMBRÓSIO(1999). Tem experiência na área de Ciência da Computação, com ênfase em Metodologia e Técnicas da Computação. Atuando principalmente nos seguintes temas:Otimização, Colônia de Formiga, Algoritmo Genético.<br />;K4359504U3;5149153;;Possui graduação  em Tecnólogo em Ciência da Computação pela Faculdade de Educação Tecnológica do Estado do Rio de Janeiro - Petrópolis(2013), mestrado em Modelagem Computacional pelo Laboratório Nacional de Computação Científica(2016) e curso-tecnico-profissionalizantepela LICEU MUNICIPAL PREFEITO CORDOLINO AMBRÓSIO(1999). Tem experiência na área de Ciência da Computação, com ênfase em Metodologia e Técnicas da Computação. Atuando principalmente nos seguintes temas:Otimização, Colônia de Formiga, Algoritmo Genético.;;2020-06-21;"Grande área: Ciências Exatas e da Terra / Área: Ciência da Computação / Subárea: Metodologia e Técnicas da Computação/Especialidade: Processamento Gráfico (Graphics). ";"YOKOYAMA, A. M.;YOKOYAMA, ANDRE M.;Yokoyama, André;YOKOYAMA, ANDRÉ M.";;383004825;2020;KLOH, H.;"KLOH, H. ; REBELLO, V. ; BOERES, M. C. S. ; Schulze, Bruno ; FERRO, M. . Static Job Scheduling for Environments with Vertical Elasticity. CONCURRENY AND COMPUTATION (ONLINE) , v. n/a, p. e5761, 2020.";K4736292J3;109900837;Ferro, Mariza . A Inteligência Artificial e suas Aplicações na Tríplice Hélice. 2019. (Curso de curta duração ministrado/Outra).;K4736292J3;109900838;"Ferro, Mariza ; Mury, Antonio Roberto ; Schulze, Bruno . A Análise Operacional como ferramenta de apoio à Computação Massivamente Paralela e Distribuida. 2014. (Curso de curta duração ministrado/Outra).";K4736292J3;109900839;Ferro, Mariza . Mineração de Dados. 2012. (Curso de curta duração ministrado/Outra).;K4736292J3;109900840;FERRO, Mariza . Aprendizado de Máquina Aplicada a Extração de Conhecimento de Bases de Dados. 2010. (Curso de curta duração ministrado/Outra).;K4736292J3;109900841;"FERRO, Mariza ; A. R. Mury ; SCHULZE, B. . Applying Inductive Logic Programming to Self-Healing Problem in Grid Computing: Is it a feasible task?. 2009. (Relatório de pesquisa).";K4736292J3;29299607;"Avaliação de Desempenho e Consumo de Energia para Computação Científica de Alto Desempenho, Projeto certificado pelo(a) coordenador(a) Bruno Richard Schulze em 21/03/2019., Descrição: O objetivo geral deste projeto de pesquisa é a definição de requisitos de software e hardware necessários para viabilizar a eficiência energética e o alto desempenho na execução das aplicações científicas. Os principais resultados esperados decorrem do estudo do desempenho e consumo de energia de aplicações científicas. Assim, espera-se contribuir para a definição de estratégias que permitam superar dois dos principais desafios para se chegar a exaescala de processamento na computação: a escalabilidade das simulações científicas e o consumo energético. De forma mais pontual, será possível ainda com a definição da melhor relação de desempenho versus consumo de energia para se executar uma determinada classe de aplicação ou um conjunto de classes.. , Situação: Em andamento; Natureza: Pesquisa. , Alunos envolvidos: Graduação: (1) . , Integrantes: Mariza Ferro - Integrante / Bruno schulze - Coordenador / Gabrieli Dutra Silva - Integrante.";2018;;K4736292J3;29299608;"High Performance Computing for Energy (HPC4E), Projeto certificado pelo(a) coordenador(a) Bruno Richard Schulze em 23/02/2016., Descrição: This project aims to apply the new exascale HPC techniques to energy industry simulations, customizing them if necessary, and going beyond the state-of-the-art in the required HPC exascale simulations for different energy sources that are the present and the future of energy: wind energy production and design, efficient combustion systems for biomass-derived fuels (biogas), and exploration geophysics for hydrocarbon reservoirs.. , Situação: Concluído; Natureza: Pesquisa. , Integrantes: Mariza Ferro - Integrante / Bruno schulze - Coordenador.";2015;2018;K4736292J3;29299609;"Estudo de Viabilidade da Aplicação de Programação Lógica Indutiva em Grades Computacionais Usando Definições Semânticas, Descrição: Grid computing systems are extremely large and complex so, manually dealing with its failures becomes impractical. Recently, it has been proposed that the systems themselves should manage their own failures or malfunctions. This is referred to as self-healing. To deal with this challenge, requires to predict and control the process through a number of automated learning and proactive actions. In this paper, we proposed inductive logic programming, a relational machine learning method, for prediction and root causal analysis that makes it possible the development of a self-healing component.. , Situação: Concluído; Natureza: Pesquisa. , Integrantes: Mariza Ferro - Integrante / Bruno schulze - Coordenador., Financiador(es): Conselho Nacional de Desenvolvimento Científico e Tecnológico - Bolsa., Número de produções C, T & A: 2";2009;2009;K4736292J3;29299610;"Aquisição de Conhecimento utilizando o Sistema de Programação Lógica Indutiva Aleph, Situação: Concluído; Natureza: Pesquisa. , Alunos envolvidos: Graduação: (1)  / Doutorado: (1) . , Integrantes: Mariza Ferro - Integrante / Maria Carolina Monard - Coordenador / Fabiana Esteves de Paiva - Integrante.";2007;2008;K4736292J3;19635535;2018;Melhores Trabalhos do Simpósio de Sistemas Computacionais de Alto Desempenho (WSCAD), Sociedade Brasileira de Computação.;K4736292J3;19635536;2017;Melhores Trabalhos do Workshop em Desempenho de Sistemas Computacionais e de Comunicação (CSBC - WPerformance 2017), Sociedade Brasileira de Computação.;K4736292J3;19635537;2015;Menção Honrosa pela tese de doutorado apresentada no Concurso de Teses em Arquitetura de Computadores e Computação de Alto Desempenho (WSCAD-CTD), XVI Simpósio de Sistemas Computacionais de Alto Desempenho (WSCAD).;K4736292J3;8595049;Laboratório Nacional de Computação Científica. , Av. Getúlio Vargas,333, Quitandinha, 25651-075 - Petropolis, RJ - Brasil, Telefone: (024) 22336044;K4736292J3;82735655;2018;;;;Vínculo: Celetista, Enquadramento Funcional: Pesquisador Pos-doutorado, Carga horária: 40;3076;;K4736292J3;;https://www.escavador.com/sobre/24540563/laboratorio-nacional-de-computacao-cientifica;Laboratório Nacional de Computação Científica;82735656;2009;2009;;;Vínculo: Bolsista, Enquadramento Funcional: Bolsista, Carga horária: 40;3076;;K4736292J3;;https://www.escavador.com/sobre/24540563/laboratorio-nacional-de-computacao-cientifica;Laboratório Nacional de Computação Científica;82735657;2007;2007;;Estágio do Programa de Aperfeiçoamento de Ensino da Universidade de São Paulo, instituída pela portaria GR-3347, de 6 de julho de 2002. Estágio junto à disciplina SCE 614 - Inteligência Artificial, no Departamento de Ciências de Computação e Estatística, do Instituto de Ciências Matemáticas e de Computação (ICMC) - USP - São Carlos, com 6 horas/semana e supervisão do Prof. Dra. Maria Carolina Monard, durante o 1o semestre de 2007;Vínculo: Estágio, Enquadramento Funcional: Estagiaria PAE, Carga horária: 6;110;;K4736292J3;;https://www.escavador.com/sobre/24537597/universidade-de-sao-paulo;Universidade de São Paulo;82735658;2005;2005;;Estágio do Programa de Aperfeiçoamento de Ensino da Universidade de São Paulo, instituída pela portaria GR-3347, de 6 de julho de 2002. Estágio junto à disciplina SCE 182 ? Algoritmos e Estruturas de Dados, no Departamento de Ciências de Computação e Estatística, do Instituto de Ciências Matemáticas e de Computação (ICMC) ? USP ? São Carlos, com 6 horas/semana e supervisão da Prof. Dra. Maria Das Graças Volpe Nunes, durante o 2o semestre de 2005;Vínculo: Estágio, Enquadramento Funcional: Estagiária PAE, Carga horária: 6;110;;K4736292J3;;https://www.escavador.com/sobre/24537597/universidade-de-sao-paulo;Universidade de São Paulo;82735659;2003;2003;;Estágio do Programa de Aperfeiçoamento de Ensino da Universidade de São Paulo, instituída pela portaria GR-3347, de 6 de julho de 2002. Estágio junto à disciplina SCE 529 ? Teoria e Prática de Sistemas de Informação, no Departamento de Ciências de Computação e Estatística, do Instituto de Ciências Matemáticas e de Computação (ICMC) - USP - São Carlos, com 6 horas/semana e supervisão do Prof. DrAlneu de Andrade Lopes, durante o 1o semestre de 2003;Vínculo: Estágio, Enquadramento Funcional: Estagiária PAE, Carga horária: 6;110;;K4736292J3;;https://www.escavador.com/sobre/24537597/universidade-de-sao-paulo;Universidade de São Paulo;82735660;2003;2003;;Estágio do Programa de Aperfeiçoamento de Ensino da Universidade de São Paulo, instituída pela portaria GR-3347, de 6 de julho de 2002. Estágio junto à disciplina SCE227 - Computadores e Sociedade, no Departamento de Ciências de Computação e Estatística, do Instituto de Ciências Matemáticas e de Computação (ICMC) - USP - São Carlos, com 6 horas/semana e supervisão do Prof. Dra. Maria Carolina Monard, durante o 2o semestre de 2007;Vínculo: Estágio, Enquadramento Funcional: Estagiária PAE, Carga horária: 6;110;;K4736292J3;;https://www.escavador.com/sobre/24537597/universidade-de-sao-paulo;Universidade de São Paulo;82735661;2002;2002;;"Trabalho de pesquisa na linha de inteligência artificial intitulado: Extração de Conhecimento Utilizando Aprendizado de Máquina Simbólico para dados reais da área médica: """"Um estudo de Caso do Processamento de Sêmen""""";Vínculo: Estágio, Enquadramento Funcional: , Carga horária: 6;1623;;K4736292J3;;https://www.escavador.com/sobre/24539110/universidade-estadual-do-oeste-do-parana;Universidade Estadual do Oeste do Paraná;82735662;2001;2001;;Trabalho desenvolvido na linha de pesquisa em inteligência artificial e intitulado: Métodos de Aprendizado de Máquina para Extração de Conhecimento e a Construção de Classificadores;Vínculo: Estágio, Enquadramento Funcional: Pesquisadora, Carga horária: 6;1623;;K4736292J3;;https://www.escavador.com/sobre/24539110/universidade-estadual-do-oeste-do-parana;Universidade Estadual do Oeste do Paraná;82735663;2000;2000;;"Projeto de iniciação cientifica entitulado """"Extração de Conhecimento de Bases de Dados: Um Estudo de Caso do Conjunto de Dados Heart Disease"""" num total de 185 horas";Vínculo: Estágio, Enquadramento Funcional: , Carga horária: 8;1623;;K4736292J3;;https://www.escavador.com/sobre/24539110/universidade-estadual-do-oeste-do-parana;Universidade Estadual do Oeste do Paraná;82735664;1999;1999;;Monitoria junto à disciplina de Álgebra Linear e Geometria Analítica no total de 288 horas aula;Vínculo: Monitor, Enquadramento Funcional: Outro, Carga horária: 6;1623;;K4736292J3;;https://www.escavador.com/sobre/24539110/universidade-estadual-do-oeste-do-parana;Universidade Estadual do Oeste do Paraná;82735665;2006;2007;;;Vínculo: Professora, Enquadramento Funcional: Professor Mestre, Carga horária: 0;279822;;K4736292J3;;https://www.escavador.com/sobre/24817309/faculdade-politecnica-de-matao;Faculdade Politécnica de Matão;82735666;2007;2007;;;Vínculo: Professora, Enquadramento Funcional: Professor Mestre, Carga horária: 4;105968;;K4736292J3;;https://www.escavador.com/sobre/24643455/associacao-de-escolas-reunidas-ltda;Associação de Escolas Reunidas Ltda;82735667;2005;2006;;;Vínculo: Professora, Enquadramento Funcional: Professora, Carga horária: 0;93933;;K4736292J3;;https://www.escavador.com/sobre/24631420/faculdade-santa-giulia;Faculdade Santa Giulia;K4783166U2;5711795;;Possui graduação em Licenciatura Em Matemática e Física - Profesorado Roque Saenz Peña (1962), Mestrado em Computer Science - University of Southampton (1969), Doutorado em Informática pela Pontifícia Universidade Católica do Rio de Janeiro (1980), Livre Docencte - Universidade de São Paulo (1986) e Pós-doutorado pela Universidade de Strathclyde (1987). Atualmente é Professor Titular Senior da Universidade de São Paulo. Tem experiência na área de Ciência da Computação, com ênfase em Inteligência Artificial, atuando principalmente nos seguintes temas: aprendizado de máquina, mineração de dados e mineração de textos.;Aprendizado de Máquina, Aquisição Automática de Conhecimento, Mineração de Dados e Texto;2016-10-28;"Grande área: Ciências Exatas e da Terra / Área: Ciência da Computação / Subárea: Metodologia e Técnicas da Computação/Especialidade: Inteligência Artificial. ";"MONARD, M. C.;Monard, Maria Carolina;Monard, Maria C.";;211864;K4783166U2;MONARD, M. C.REZENDE, Solange OFREITAS, Ricardo Luis de.   Aquisição de Conhecimento de Conjuntos de Exemplos no Formato Atributo-Valor utilizando Aprendizado de Máquina Relacional. 2004. Dissertação (Mestrado em Ciências da Computação e Matemática Computacional) - Universidade de São Paulo.;K4784867H7;1118861;;RICARDO LUIS DE FREITAS CONCLUIU O DOUTORADO EM ENGENHARIA ELETRICA - SISTEMAS ELETRONICOS PELA ESCOLA POLITECNICA DA UNIVERSIDADE DE SAO PAULO EM 1996. E MESTRE EM CIENCIA DA COMPUTACAO PELA UNIVERSIDADE DE SAO PAULO E BACHAREL EM CIENCIA DA COMPUTACAO PELA UNIVERSIDADE FEDERAL DE SAO CARLOS. ATUALMENTE E PROFESSOR TITULAR DA PONTIFICIA UNIVERSIDADE CATOLICA DE CAMPINAS, ONDE DIRIGE O CENTRO DE CIÊNCIAS EXATAS, AMBIENTAIS E DE TECNOLOGIAS (CEATEC). EM SEU CURRICULO LATTES, OS TERMOS MAIS FREQUENTES NA CONTEXTUALIZACAO DA PRODUCAO CIENTIFICA, TECNOLOGICA E ARTISTICO-CULTURAL SAO: INTELIGENCIA ARTIFICIAL, AUTOMACAO INTELIGENTE, PLANEJAMENTO, RACIOCINIO BASEADO EM CASOS E CURSOS ONLINE.;Inteligência Artificial, Sistemas Inteligentes, Informática na Educação, Educação a Distância, Inteligência Artificial;2017-01-31;"Grande área: Ciências Exatas e da Terra / Área: Ciência da Computação / Subárea: Metodologia e Técnicas da Computação/Especialidade: Inteligência Artificial. 
Grande área: Ciências Exatas e da Terra / Área: Ciência da Computação / Subárea: Sistemas de Computação/Especialidade: Teleinformática. 
Grande área: Ciências Exatas e da Terra / Área: Ciência da Computação / Subárea: Sistemas de Computação/Especialidade: Informática na Educação. ";FREITAS, R.;Avaliador de Cursos de Graduação na área de Computação do Sistema Nacional de Avaliação da Educação Superior ? SINAES/INEP do Ministério da Educação.;211864;K4784867H7;"FREITAS, R.; MONARD, Maria Carolina; REZENDE, Solange Oliveira.   Defesa de Mestrado. 2004. Dissertação (Mestrado em Ciências da Computação e Matemática Computacional) - Universidade de São Paulo.";K4784867H7;1118861;;RICARDO LUIS DE FREITAS CONCLUIU O DOUTORADO EM ENGENHARIA ELETRICA - SISTEMAS ELETRONICOS PELA ESCOLA POLITECNICA DA UNIVERSIDADE DE SAO PAULO EM 1996. E MESTRE EM CIENCIA DA COMPUTACAO PELA UNIVERSIDADE DE SAO PAULO E BACHAREL EM CIENCIA DA COMPUTACAO PELA UNIVERSIDADE FEDERAL DE SAO CARLOS. ATUALMENTE E PROFESSOR TITULAR DA PONTIFICIA UNIVERSIDADE CATOLICA DE CAMPINAS, ONDE DIRIGE O CENTRO DE CIÊNCIAS EXATAS, AMBIENTAIS E DE TECNOLOGIAS (CEATEC). EM SEU CURRICULO LATTES, OS TERMOS MAIS FREQUENTES NA CONTEXTUALIZACAO DA PRODUCAO CIENTIFICA, TECNOLOGICA E ARTISTICO-CULTURAL SAO: INTELIGENCIA ARTIFICIAL, AUTOMACAO INTELIGENTE, PLANEJAMENTO, RACIOCINIO BASEADO EM CASOS E CURSOS ONLINE.;Inteligência Artificial, Sistemas Inteligentes, Informática na Educação, Educação a Distância, Inteligência Artificial;2017-01-31;"Grande área: Ciências Exatas e da Terra / Área: Ciência da Computação / Subárea: Metodologia e Técnicas da Computação/Especialidade: Inteligência Artificial. 
Grande área: Ciências Exatas e da Terra / Área: Ciência da Computação / Subárea: Sistemas de Computação/Especialidade: Teleinformática. 
Grande área: Ciências Exatas e da Terra / Área: Ciência da Computação / Subárea: Sistemas de Computação/Especialidade: Informática na Educação. ";FREITAS, R.;Avaliador de Cursos de Graduação na área de Computação do Sistema Nacional de Avaliação da Educação Superior ? SINAES/INEP do Ministério da Educação.;211864;K4784867H7;FREITAS, R..   Banca de Defesa de Qualificação de Mestrado. 2003. Dissertação (Mestrado em Ciências da Computação e Matemática Computacional) - Universidade de São Paulo.;K4737077Y6;3890061;;"Possui Graduação em Ciências Navais pela Escola Naval (1985), Mestrado em Engenharia de Produção pela Universidade Federal Fluminense (1995) e Doutorado em Engenharia de Produção pela Universidade Federal do Rio de Janeiro (2002). Pos-doutorado no Laboratório Nacional de Computação Científica, em pesquisa de Grades Computacionais (2008 a 2010). Foi gerente de projeto e Encarregado da Divisão de Desenvolvimento de Sistemas do Centro de Análises de Sistemas Navais (1998 a 2006). Tem experiência na área de Engenharia de Produção em sistemas de apoio à decisão, atuando principalmente nos seguintes temas: auxílio a tomada de decisão multicritério, logística e qualidade; na área de Ciência da Computação trabalhou no desenvolvimento de sistemas de informação, simulação, análise de desempenho de sistemas, computação científica distribuída e Comando e Controle.  Bolsista do Programa de Capacitação Institucional do Laboratório Nacional de Computação Científica (2010 a 2014) e Bolsista do Projeto EUBrazil - Cloud Computing for Science (2014). Foi professor do Mestrado Profissional em Gestão de Sistemas de Engenharia da Universidade Católica de Petrópolis, no período de agosto de 2014 a julho de 2018.";"Simulação, Objetivo: Sistemas de Simulação - Jogos de Guerra. Gerência e desenvolvimento Sistema Simulador de Guerra Naval - Escola de Guerra Naval - Marinha do Brasil. , Setores de atividade: Desenvolvimento de Programas (Software) e Prestação de Serviços em Informática; Serviços Coletivos Prestados Pela Administração Pública Na Esfera da Defesa. , Palavras-chave: Simulação; Treinamento; Comando e Controle; Desenvolvimento de Software; Jogos., Apoio à Decisão, Objetivo: Desenvolvimento de algoritmos e sistemas computacionais para apoio ao planejamento de operações de patrulha em áreas marítimas.. , Palavras-chave: Auxílio a Tomada de Decisão; Pesquisa Operacaional; Comando e Controle., Otimização, Objetivo: Estudo e palestras para posicionamento de meios em apoio ao controle de áreas marítimas - Marinha do Brasil.
Palestra sobre Sistemas de apoio à decisão e Pesquisa Operacional - Marinha do Brasil. , Palavras-chave: Método AHP; Jogos; Auxílio a Tomada de Decisão; Comando e Controle; Pesquisa Operacaional; Simulação. , Computação Distribuída, Objetivo: Desenvolvimento de processos e sistemas em apoio à Computação de Alto Desempenho. , Grande área: Ciências Exatas e da Terra, Grande Área: Ciências Exatas e da Terra / Área: Ciência da Computação / Subárea: Sistemas de Computação / Especialidade: Arquitetura de Sistemas de Computação. , Grande Área: Ciências Exatas e da Terra / Área: Ciência da Computação / Subárea: Sistemas de Computação. , Setores de atividade: Educação. , Palavras-chave: Desenvolvimento de Software; Arquitetura (computadores); Computação Autônoma; Computação Distribuída; Grades Computacionais; Processamento Distribuído. , Gerência do Conhecimento, Objetivo: Plano de Carreira de C&T, Implantação Sistema de Qualidade, Grupos de Trabalho Área da Defesa e Marinha do Brasil. , Palavras-chave: Auxílio a Tomada de Decisão; Avaliação de Pessoal; Comando e Controle; Ensino; Treinamento.";2018-10-26;"Grande área: Ciências Exatas e da Terra / Área: Ciência da Computação / Subárea: Sistemas de Computação. 
Grande área: Engenharias / Área: Engenharia de Produção / Subárea: Pesquisa Operacional/Especialidade: Auxílio Multicritério à Decisão. 
Grande área: Engenharias / Área: Engenharia de Produção / Subárea: Pesquisa Operacional/Especialidade: Jogos. 
Grande área: Engenharias / Área: Engenharia de Produção / Subárea: Engenharia do Produto/Especialidade: Gerência do Projeto e do Produto. 
Grande área: Ciências Exatas e da Terra / Área: Ciência da Computação / Subárea: Matemática da Computação/Especialidade: Modelos Analíticos e de Simulação. 
Grande área: Ciências Exatas e da Terra / Área: Ciência da Computação / Subárea: Sistemas de Computação/Especialidade: Computação de Alto Desempenho. ";"MURY, A. R.;Mury, Antonio R.;Mury, Antonio Roberto;Mury, Antonio";Encarregado da área de Planejamento Militar, Política, Estratégia e Gestão Tecnológica do Centro de Análises de Sistemas Navais 2005/2006;211864;K4737077Y6;"B. SchulzeSouza, José N.; VIOT, J.; NICOLAS, M.;Mury, Antonio.   Avaliação de Sistemas de Computação Massivamente Paralela e Distribuída: Uma metodologia voltada aos requisitos das aplicações científicas. 2015. Tese (Doutorado em Modelagem Computacional)  - Laboratório Nacional de Computação Científica.";K4787835T7;5766195;Bolsista de Produtividade em Pesquisa do CNPq - Nível 1D;Professor TITULAR CONCURSADO da Universidade Federal do Ceará. Possui GRADUAÇÃO em Engenharia Civil pela Universidade Federal do Ceará (1984), MESTRADO em Ciência da Computação pela Universidade Federal da Paraíba (1989), campus de Campina Grande, DOUTORADO em Informatique - Universite de Paris VI (Pierre et Marie Curie) (1994), França, e desenvolveu atividades de PÓS-DOUTORADO SÊNIOR (2008-2009) no LNCC-Laboratório Nacional de Computação Científica, Petrópolis, Rio de Janeiro. Editor Sênior no corpo editorial (board) do Journal of Network and Computer Applications (ISSN: 1084-8045, Elsevier). Membro efetivo do corpo editorial dos períodicos (Elsevier) Computer Communications (ISSN: 0140-3664) e Computer Networks (ISSN: 1389-1286) e International Journal (Wiley InterScience) of Network Management (ISSN: 1099-1190). Tem experiência na área de Ciência da Computação, com ênfase em Teleinformática, atuando principalmente nos seguintes temas: redes de computadores, gerência de redes, sistemas de informaçao, grades e nuvens computacionais. Membro da Diretoria do LARC-Laboratório Nacional de Redes de Computadores no período de 1999 a 2005 e seu representante no Conselho de Administração da Associação RNP - AsRNP de 2000 a 2005. Professor convidado na Universidade de Versailles Saint Quentin en Yvelines (França, 2001), Universidade de Paris Nord (Paris XIII) (França, 2005, 2006, 2008 e 2009), Universidade de Ottawa (Canadá, 2007), Universidade de Evry Val d'Essonne (França, 2011) e pesquisador convidado CNRS;"SISTEMAS DISTRIBUIDOS; ESPECIFICACAO FORMAL; VALIDACAO; IMPLEMENTACAO E TESTE DE PROTOCOLOS DE COMUNICACAO., GERENCIAMENTO DE REDES, REDES DE ALTA VELOCIDADE, Aprendizagem conexionista e telecom, Aprendizagem conexionista e telecom, Gerência de Redes de Comunicações, Computação Científica - Comunicação em Grades Computacionais, Redes Autonômicas";2020-05-22;"Grande área: Ciências Exatas e da Terra / Área: Ciência da Computação / Subárea: Sistemas de Computação/Especialidade: Teleinformática. 
Grande área: Engenharias / Área: Engenharia Elétrica / Subárea: Telecomunicações/Especialidade: Sistemas de Telecomunicações. 
Grande área: Ciências Exatas e da Terra / Área: Ciência da Computação / Subárea: Sistemas de Computação/Especialidade: Arquitetura de Sistemas de Computação. ";"SOUZA, J. N.;de Souza, José Neuman;Souza, José Neuman;de Souza, José N.;Neuman de Souza, J.;Jose Neuman de Souza;DE SOUZA, JOSE;NEUMAN DE SOUZA, JOSÉ;DE SOUZA, JOSÉ;DE SOUZA, JOSE N;DE SOUZA, JOSE NEUMAN;DE SOUZA, J. NEUMAN;SOUZA, JOSE N. DE;NEUMAN DE SOUZA, JOSE;SOUZA, NEUMAN;SOUZA, JOSÉ NEUMAN DE;SOUZA, JOSE NEUMAN DE;DE SOUZA, J.N.;DE SOUZA, NEUMAN;SOUZA, JOSÉ N. DE;DE SOUZA, JOSE N.;NEUMAN, JOSE;SOUZA, J. N. DE;N. DE SOUZA, JOSÉ";Parecerista do processo de promoção (tenure decision) do Prof. Abdelhakim HAFID, na Université de Montréal - Faculté des Arts et des Sciences - Département d'Informatique et de Recherche Opérationnelle, Canadá, em 2006.
Parecerista do processo de admissão (tenured, full professor position) do Dr. John Strassner na Pohang University of Science and Technology-POSTECH, Korea, 2010.
